effect,term,estimate,std.error,df,statistic,p.value,iteration,seed,warnings,errors
fixed,a.regioncentral,-0.6010135343496775,0.011357054745627947,2718,-52.919841262634215,0,1183,1183,,
fixed,a.regionfrontal,0.14785700630424364,0.011357054745627839,2718,13.0189569052808,1.2443293425830098e-37,1183,1183,,
fixed,a.regionoccipital,0.24583543312904,0.011357054745627752,2718,21.64605512918584,5.394412580262899e-96,1183,1183,,
fixed,a.regionparietal,-0.03520387497474938,0.011357054745627837,2718,-3.099736310446327,0.0019567637245789765,1183,1183,,
fixed,a.Spell_grouplow,0.048391280590298,0.14854690482500285,296,0.32576431429053215,0.7448328513323228,1183,1183,,
fixed,a.hemisphereleft:regioncentral,-0.009389946328685164,0.0113570547456279,2718,-0.826794141526877,0.4084263266753485,1183,1183,,
fixed,a.hemisphereleft:regionfrontal,-0.0015575578513154931,0.011357054745627966,2718,-0.13714452260742105,0.8909267187153812,1183,1183,,
fixed,a.hemisphereleft:regionoccipital,0.00774407297101735,0.011357054745627888,2718,0.6818733504827541,0.4953771363497609,1183,1183,,
fixed,a.hemisphereleft:regionparietal,-0.05834405024319061,0.011357054745627844,2718,-5.137251827165091,2.9852547364728215e-7,1183,1183,,
fixed,b.(Intercept),-0.13018908127777531,0.02515689444118174,296,-5.175085564800729,4.2103385986819736e-7,1183,1183,,
fixed,b.Spell_grouplow,-0.02687539146875047,0.05663422965831783,296,-0.47454325115558976,0.6354624645783196,1183,1183,,
fixed,xs.(Intercept),12.838574647761686,2.56326698688104,296,5.0086763156043865,9.436126598943874e-7,1183,1183,,
fixed,xs.Spell_grouplow,1.328801377653871,4.914119413849961,296,0.2704047797269182,0.7870373056361661,1183,1183,,
random,intercepts,0.4035099,NA,NA,NA,NA,1183,1183,,
random,residuals,0.3117506,NA,NA,NA,NA,1183,1183,,
fixed,a.(Intercept),1.8968941045662275,0.07330025988028763,2718,25.878408994240857,3.4810926614280944e-132,1184,1184,,
fixed,a.SexM,0.09460652607883974,0.05150541524933974,296,1.8368267806568652,0.06723801320591781,1184,1184,,
fixed,a.hemisphereleft,-0.01220613034418515,0.0055950123680862125,2718,-2.1816091799561628,0.029223787444672317,1184,1184,,
fixed,a.regioncentral,-0.5914737557073787,0.011190024736172395,2718,-52.85723397870658,0,1184,1184,,
fixed,a.regionfrontal,0.13651315121878566,0.011190024736172225,2718,12.199539718397686,2.2923781755784543e-33,1184,1184,,
fixed,a.regionoccipital,0.22002765933921728,0.011190024736172354,2718,19.66283940624064,1.380895127243257e-80,1184,1184,,
fixed,a.regionparietal,-0.04268924437883528,0.011190024736172312,2718,-3.8149374452086926,1.39250865028753e-4,1184,1184,,
fixed,a.Spell_grouplow,0.12748335975073014,0.15347897325494048,296,0.830624267592476,0.4068553845328491,1184,1184,,
fixed,a.hemisphereleft:regioncentral,-0.004478896955262862,0.011190024736172244,2718,-0.40025800307524184,0.6889979522959588,1184,1184,,
fixed,a.hemisphereleft:regionfrontal,0.013363790029635893,0.011190024736172142,2718,1.19425920359559,0.23248080212193337,1184,1184,,
fixed,a.hemisphereleft:regionoccipital,0.0015695107524849427,0.011190024736172342,2718,0.14025981081269792,0.8884651094956895,1184,1184,,
fixed,a.hemisphereleft:regionparietal,-0.07029938901776897,0.011190024736172333,2718,-6.282326507333139,3.871485532625037e-10,1184,1184,,
fixed,b.(Intercept),-0.10029757139843253,0.02767862570119895,296,-3.623647087148837,3.4178062535961286e-4,1184,1184,,
fixed,b.Spell_grouplow,-0.08021487891430586,0.06258603666797509,296,-1.2816737276375794,0.20096016309904216,1184,1184,,
fixed,xs.(Intercept),13.00857879128496,3.523901629652315,296,3.691527221368108,2.6532296716218467e-4,1184,1184,,
fixed,xs.Spell_grouplow,-1.9087602341341938,4.751471636740762,296,-0.40171979968789084,0.6881801407475816,1184,1184,,
random,intercepts,0.4034355,NA,NA,NA,NA,1184,1184,,
random,residuals,0.3071657,NA,NA,NA,NA,1184,1184,,
fixed,a.(Intercept),1.955447299762869,0.077713688019652,2718,25.16219921602976,9.013595017329601e-126,1185,1185,,
fixed,a.SexM,0.008555789282002431,0.05482192347355164,296,0.15606510570775756,0.8760880851001152,1185,1185,,
fixed,a.hemisphereleft,-0.01017779132116135,0.005642368852187185,2718,-1.8038153101628711,0.07137094446418593,1185,1185,,
fixed,a.regioncentral,-0.5993867664813621,0.011284737704374315,2718,-53.114815973881356,0,1185,1185,,
fixed,a.regionfrontal,0.13730361211521971,0.011284737704374517,2718,12.16719570380392,3.3391812974560734e-33,1185,1185,,
fixed,a.regionoccipital,0.2462889328597614,0.011284737704374248,2718,21.824958568978843,1.950781122284565e-97,1185,1185,,
fixed,a.regionparietal,-0.05450682825214531,0.011284737704374473,2718,-4.830136922989004,1.4400730423729031e-06,1185,1185,,
fixed,a.Spell_grouplow,-0.07865743614182513,0.1622004449035476,296,-0.48493970647613655,0.6280777988295811,1185,1185,,
fixed,a.hemisphereleft:regioncentral,-0.0032446645528744966,0.011284737704374357,2718,-0.28752680282650717,0.773730901860368,1185,1185,,
fixed,a.hemisphereleft:regionfrontal,0.026919071328526823,0.011284737704374463,2718,2.385440586544763,0.017126801672805718,1185,1185,,
fixed,a.hemisphereleft:regionoccipital,0.008270960768632521,0.011284737704374461,2718,0.73293336409816,0.4636622762506525,1185,1185,,
fixed,a.hemisphereleft:regionparietal,-0.0854391497739712,0.011284737704374385,2718,-7.5712127310546,5.0333445224345576e-14,1185,1185,,
fixed,b.(Intercept),-0.11868788279403424,0.03203247804014388,296,-3.7052357499563944,2.5198068341800286e-4,1185,1185,,
fixed,b.Spell_grouplow,0.012988450330854091,0.06255982277684631,296,0.2076164821819345,0.8356712009218971,1185,1185,,
fixed,xs.(Intercept),11.15185108142712,2.7448641101082654,296,4.06280625709637,6.21627743192589e-5,1185,1185,,
fixed,xs.Spell_grouplow,3.5536371386833756,7.56358335785337,296,0.4698351258327293,0.6388187583178871,1185,1185,,
random,intercepts,0.4305809,NA,NA,NA,NA,1185,1185,,
random,residuals,0.3097655,NA,NA,NA,NA,1185,1185,,
fixed,a.(Intercept),1.8617007702380577,0.06344877029662553,2718,29.34179435684147,1.2197416619837552e-164,1186,1186,,
fixed,a.SexM,0.004055208441403166,0.05150754532531541,296,0.0787303766038735,0.9373002799687874,1186,1186,,
fixed,a.hemisphereleft,-0.011611925171776774,0.005757768373926171,2718,-2.016740587266574,0.04382075414298293,1186,1186,,
fixed,a.regioncentral,-0.6278809195835936,0.011515536747852224,2718,-54.5246768198365,0,1186,1186,,
fixed,a.regionfrontal,0.17627548700724752,0.011515536747852263,2718,15.307622290391654,8.42099674563059e-51,1186,1186,,
fixed,a.regionoccipital,0.23387147040901174,0.011515536747852254,2718,20.309211418445674,1.724215979454619e-85,1186,1186,,
fixed,a.regionparietal,-0.06474650888962093,0.011515536747852252,2718,-5.622535041772735,2.0732724079998443e-8,1186,1186,,
fixed,a.Spell_grouplow,-0.07016894091441103,0.16183264539389783,296,-0.43358953160297825,0.6649023616615025,1186,1186,,
fixed,a.hemisphereleft:regioncentral,0.008823603793100555,0.01151553674785228,2718,0.7662346954644743,0.44360320677455334,1186,1186,,
fixed,a.hemisphereleft:regionfrontal,0.0013048976381834741,0.011515536747852367,2718,0.11331626712292295,0.9097881896590512,1186,1186,,
fixed,a.hemisphereleft:regionoccipital,0.012823496853300618,0.011515536747852188,2718,1.113582209330571,0.26555693003099134,1186,1186,,
fixed,a.hemisphereleft:regionparietal,-0.06738997795341044,0.011515536747852242,2718,-5.852091780782977,5.435921806022009e-9,1186,1186,,
fixed,b.(Intercept),-0.08434488534316226,0.023020020768690284,296,-3.6639795502652377,2.94172494523986e-4,1186,1186,,
fixed,b.Spell_grouplow,4.1243617396023984e-4,0.05604126646712457,296,0.007359508447265139,0.9941329723642919,1186,1186,,
fixed,xs.(Intercept),14.382289636365538,4.214815719682448,296,3.41231754669671,7.33844122725196e-4,1186,1186,,
fixed,xs.Spell_grouplow,1.532668288179384,10.659132182333936,296,0.14378921866824895,0.8857647587781544,1186,1186,,
random,intercepts,0.3975956,NA,NA,NA,NA,1186,1186,,
random,residuals,0.316101,NA,NA,NA,NA,1186,1186,,
fixed,a.(Intercept),1.9270609431330903,0.06680534183337572,2718,28.845910974297826,7.405773363713648e-160,1187,1187,,
fixed,a.SexM,0.06278150468908333,0.054319026739150185,296,1.1557921497852217,0.24869824368545038,1187,1187,,
fixed,a.hemisphereleft,-0.0017207147868666263,0.005681530981724715,2718,-0.30286111127467213,0.762018885491712,1187,1187,,
fixed,a.regioncentral,-0.5895757026335761,0.011363061963449625,2718,-51.88528448845942,0,1187,1187,,
fixed,a.regionfrontal,0.13915883467511095,0.011363061963449592,2718,12.246596482772782,1.32416434336325e-33,1187,1187,,
fixed,a.regionoccipital,0.24774096155317848,0.01136306196344955,2718,21.802306662593463,2.973123024529812e-97,1187,1187,,
fixed,a.regionparietal,-0.063941978838936,0.011363061963449498,2718,-5.627178576039821,2.0188719853214457e-8,1187,1187,,
fixed,a.Spell_grouplow,0.11499785550782513,0.16686311892606862,296,0.6891747933752621,0.49125314375372786,1187,1187,,
fixed,a.hemisphereleft:regioncentral,-0.0018917182526701623,0.011363061963449574,2718,-0.16647962131642538,0.867791902210584,1187,1187,,
fixed,a.hemisphereleft:regionfrontal,-0.007944102312099213,0.011363061963449562,2718,-0.6991163418497779,0.48453914592989533,1187,1187,,
fixed,a.hemisphereleft:regionoccipital,-0.005372369777361173,0.011363061963449616,2718,-0.47279243874951293,0.6363992314549665,1187,1187,,
fixed,a.hemisphereleft:regionparietal,-0.05461565490590247,0.011363061963449567,2718,-4.8064205829009135,1.6201600626123637e-6,1187,1187,,
fixed,b.(Intercept),-0.09888333655729094,0.023894593686991334,296,-4.1383142083359585,4.565306011523233e-5,1187,1187,,
fixed,b.Spell_grouplow,-0.06502246683939399,0.06431168647600179,296,-1.0110521182438192,0.31281723501743297,1187,1187,,
fixed,xs.(Intercept),15.488443799398395,4.429101197538681,296,3.496972209170917,5.427327065112091e-4,1187,1187,,
fixed,xs.Spell_grouplow,-4.072883277403248,5.609385288394758,296,-0.7260837093557515,0.46836118087865697,1187,1187,,
random,intercepts,0.4243751,NA,NA,NA,NA,1187,1187,,
random,residuals,0.3119155,NA,NA,NA,NA,1187,1187,,
fixed,a.(Intercept),1.9678581593084659,0.06109235357620039,2718,32.21120228825298,4.2220812124696915e-193,1188,1188,,
fixed,a.SexM,-0.023378346199055836,0.04967296433120429,296,-0.4706452798583974,0.6382406892321904,1188,1188,,
fixed,a.hemisphereleft,-0.004694376655185306,0.005760674447813216,2718,-0.8149005290460942,0.4152006459186236,1188,1188,,
fixed,a.regioncentral,-0.6309117054868362,0.011521348895626393,2718,-54.76022913656715,0,1188,1188,,
fixed,a.regionfrontal,0.14719411689089057,0.011521348895626352,2718,12.775771155299992,2.4329871563302282e-36,1188,1188,,
fixed,a.regionoccipital,0.24223051953712318,0.011521348895626185,2718,21.02449302868351,4.739208977963084e-91,1188,1188,,
fixed,a.regionparietal,-0.039717888345701315,0.01152134889562619,2718,-3.447329709872711,5.747597412102235e-4,1188,1188,,
fixed,a.Spell_grouplow,-0.13330710641275684,0.1729701066896869,296,-0.7706944798959593,0.4415027566823265,1188,1188,,
fixed,a.hemisphereleft:regioncentral,0.006214040044933578,0.01152134889562633,2718,0.5393500449667414,0.5896895208407325,1188,1188,,
fixed,a.hemisphereleft:regionfrontal,0.005401272304684192,0.011521348895626157,2718,0.46880554990697954,0.6392462298356119,1188,1188,,
fixed,a.hemisphereleft:regionoccipital,-0.005699373425841017,0.011521348895626352,2718,-0.4946793537347498,0.6208664591960591,1188,1188,,
fixed,a.hemisphereleft:regionparietal,-0.0753126434864708,0.011521348895626173,2718,-6.536790454723717,7.479261301560015e-11,1188,1188,,
fixed,b.(Intercept),-0.11910777166200882,0.024054685650114503,296,-4.9515413917471776,1.239006804654753e-6,1188,1188,,
fixed,b.Spell_grouplow,-0.008277798892047421,0.06119926514914232,296,-0.1352597759446043,0.8924984198980541,1188,1188,,
fixed,xs.(Intercept),13.15844690196294,2.7541389241606185,296,4.777699042895322,2.795312435048489e-6,1188,1188,,
fixed,xs.Spell_grouplow,-0.10056835585217225,5.216830325900012,296,-0.01927767429062821,0.9846325818687254,1188,1188,,
random,intercepts,0.3849767,NA,NA,NA,NA,1188,1188,,
random,residuals,0.3162605,NA,NA,NA,NA,1188,1188,,
fixed,a.(Intercept),1.9381436421667249,0.06639576257410841,2718,29.190773131093163,3.5279779554064126e-163,1189,1189,,
fixed,a.SexM,-0.04383318212377859,0.05220789752225017,296,-0.8395891082397561,0.4018163964632683,1189,1189,,
fixed,a.hemisphereleft,-0.005090379766091658,0.005714254717733483,2718,-0.8908212912340595,0.3731038972533941,1189,1189,,
fixed,a.regioncentral,-0.578306285463265,0.011428509435467055,2718,-50.602074463758015,0,1189,1189,,
fixed,a.regionfrontal,0.14736352236217334,0.011428509435467102,2718,12.894378150911537,5.7417787682176e-37,1189,1189,,
fixed,a.regionoccipital,0.21071890272277066,0.01142850943546718,2718,18.438004003289063,1.2696994340657737e-71,1189,1189,,
fixed,a.regionparietal,-0.05490432806346223,0.011428509435467147,2718,-4.804154765193838,1.6384565474754761e-6,1189,1189,,
fixed,a.Spell_grouplow,0.31732236822091686,0.20323749216268971,296,1.561337747500364,0.1195125659942675,1189,1189,,
fixed,a.hemisphereleft:regioncentral,-0.0031346836860550345,0.011428509435467141,2718,-0.2742863103675518,0.7838854479207609,1189,1189,,
fixed,a.hemisphereleft:regionfrontal,0.015069712085943156,0.011428509435467025,2718,1.3186069601671842,0.18741164037050642,1189,1189,,
fixed,a.hemisphereleft:regionoccipital,-0.004251732530632153,0.011428509435467086,2718,-0.37202861446107593,0.709900546688756,1189,1189,,
fixed,a.hemisphereleft:regionparietal,-0.06728048364139994,0.011428509435467044,2718,-5.887074252448251,4.4135770498777905e-9,1189,1189,,
fixed,b.(Intercept),-0.09128553524936985,0.022256184294847565,296,-4.101580668097855,5.308047657396905e-5,1189,1189,,
fixed,b.Spell_grouplow,-0.20105922043585955,0.1078510623622806,296,-1.8642303194055247,0.06327913486794559,1189,1189,,
fixed,xs.(Intercept),21.892159290104512,10.179731391895267,296,2.1505635509728926,0.032320258571322424,1189,1189,,
fixed,xs.Spell_grouplow,-14.79831286989723,10.371131953082529,296,-1.4268753822478217,0.15466978198266643,1189,1189,,
random,intercepts,0.4079998,NA,NA,NA,NA,1189,1189,,
random,residuals,0.3137121,NA,NA,NA,NA,1189,1189,,
fixed,a.(Intercept),1.940462454970696,0.0637034118656376,2718,30.4608873864322,1.3783918600325533e-175,1190,1190,,
fixed,a.SexM,-0.058903224860479504,0.05174454654331199,296,-1.1383465272263127,0.25589631489088144,1190,1190,,
fixed,a.hemisphereleft,-0.007719427989986309,0.005682670557842564,2718,-1.3584155392103188,0.17444459889913008,1190,1190,,
fixed,a.regioncentral,-0.6131396456518123,0.011365341115685082,2718,-53.94819560722471,0,1190,1190,,
fixed,a.regionfrontal,0.16828634406180903,0.011365341115685153,2718,14.806976961699753,9.126777623254623e-48,1190,1190,,
fixed,a.regionoccipital,0.21475212587998874,0.01136534111568528,2718,18.895352431051087,6.427381617654439e-75,1190,1190,,
fixed,a.regionparietal,-0.04218895828837109,0.011365341115685218,2718,-3.7120714511724104,2.0969690729062787e-4,1190,1190,,
fixed,a.Spell_grouplow,0.04992264297500068,0.1644988591227111,296,0.30348321709489745,0.7617348364090437,1190,1190,,
fixed,a.hemisphereleft:regioncentral,-0.017979010411110816,0.011365341115685096,2718,-1.581915600078058,0.11378518787575788,1190,1190,,
fixed,a.hemisphereleft:regionfrontal,0.011938798686859993,0.01136534111568523,2718,1.050456696841535,0.2936015776597562,1190,1190,,
fixed,a.hemisphereleft:regionoccipital,0.00844696859119695,0.011365341115685268,2718,0.7432217392524468,0.4574116782008013,1190,1190,,
fixed,a.hemisphereleft:regionparietal,-0.05822472600263607,0.011365341115685155,2718,-5.123007343992597,3.217585111796631e-7,1190,1190,,
fixed,b.(Intercept),-0.09570376653194854,0.02249265620890911,296,-4.254889491177181,2.8095435568625863e-5,1190,1190,,
fixed,b.Spell_grouplow,-0.03499941465680604,0.060153142095000785,296,-0.5818385114701228,0.5611183168006812,1190,1190,,
fixed,xs.(Intercept),16.290040462498922,4.899785518825894,296,3.3246435787667714,9.96736975313906e-4,1190,1190,,
fixed,xs.Spell_grouplow,-3.6472515330376174,6.993936766457303,296,-0.5214876334784322,0.6024170753516851,1190,1190,,
random,intercepts,0.4047342,NA,NA,NA,NA,1190,1190,,
random,residuals,0.3119781,NA,NA,NA,NA,1190,1190,,
fixed,a.(Intercept),1.972665740586267,0.07762972603677515,2718,25.411216054682015,5.465128851383692e-128,1191,1191,,
fixed,a.SexM,-0.03681553945648459,0.051093647025311044,296,-0.7205502366712384,0.47175492323180124,1191,1191,,
fixed,a.hemisphereleft,9.402368678128833e-4,0.005533247376827809,2718,0.16992496517513694,0.8650817934588126,1191,1191,,
fixed,a.regioncentral,-0.5816911492599903,0.011066494753655674,2718,-52.56326978041861,0,1191,1191,,
fixed,a.regionfrontal,0.1436569673694241,0.01106649475365574,2718,12.981252923105396,1.9793257330826056e-37,1191,1191,,
fixed,a.regionoccipital,0.2348121825769522,0.011066494753655773,2718,21.21829791672588,1.3970065656834049e-92,1191,1191,,
fixed,a.regionparietal,-0.04372594570861392,0.011066494753655658,2718,-3.951201051640103,7.973936831201677e-5,1191,1191,,
fixed,a.Spell_grouplow,0.1094363034575408,0.193420371340419,296,0.5657951264343991,0.5719617128946765,1191,1191,,
fixed,a.hemisphereleft:regioncentral,0.03117634469836894,0.011066494753655773,2718,2.8171833441722782,0.004879678718112618,1191,1191,,
fixed,a.hemisphereleft:regionfrontal,0.019321711982019055,0.011066494753655771,2718,1.7459649520582121,0.08093002208763975,1191,1191,,
fixed,a.hemisphereleft:regionoccipital,-0.00868427575361445,0.011066494753655709,2718,-0.7847359030053924,0.4326768173578588,1191,1191,,
fixed,a.hemisphereleft:regionparietal,-0.0869640036794752,0.011066494753655709,2718,-7.858315177057079,5.561986125434125e-15,1191,1191,,
fixed,b.(Intercept),-0.1075077597905365,0.03763427635716692,296,-2.856644798221639,0.004584650374998461,1191,1191,,
fixed,b.Spell_grouplow,-0.07790731190873164,0.07680626496496544,296,-1.0143353793374594,0.31125114226742756,1191,1191,,
fixed,xs.(Intercept),9.345537132707245,2.9164714967402885,296,3.2043985834089788,0.0015012369350218778,1191,1191,,
fixed,xs.Spell_grouplow,2.394947696254308,4.556644293478378,296,0.5255946134926611,0.5995634093370821,1191,1191,,
random,intercepts,0.395925,NA,NA,NA,NA,1191,1191,,
random,residuals,0.3037748,NA,NA,NA,NA,1191,1191,,
fixed,a.(Intercept),1.9081877388742219,0.05756481437772586,2718,33.148508503009715,1.1658239023271849e-202,1192,1192,,
fixed,a.SexM,-0.07679480243503146,0.048402171336168115,296,-1.5865982933217542,0.11367130419819886,1192,1192,,
fixed,a.hemisphereleft,-0.012070653778437468,0.005728483751726541,2718,-2.1071289195503824,0.03519779842100508,1192,1192,,
fixed,a.regioncentral,-0.6022554358085562,0.011456967503453097,2718,-52.56674033744428,0,1192,1192,,
fixed,a.regionfrontal,0.15687869099109417,0.011456967503453123,2718,13.692863398958846,2.5500715600927206e-41,1192,1192,,
fixed,a.regionoccipital,0.22862244759027697,0.01145696750345333,2718,19.95488313302505,8.692545308432852e-83,1192,1192,,
fixed,a.regionparietal,-0.03887175379599323,0.011456967503453232,2718,-3.3928483941563887,7.01601373298311e-4,1192,1192,,
fixed,a.Spell_grouplow,-0.09743048660479103,0.1502549519128401,296,-0.6484344466817208,0.5172067079283036,1192,1192,,
fixed,a.hemisphereleft:regioncentral,0.0036502999131834343,0.011456967503453288,2718,0.3186096069560452,0.7500470476878454,1192,1192,,
fixed,a.hemisphereleft:regionfrontal,0.001927651977273831,0.011456967503453217,2718,0.16825150081754373,0.8663979448935935,1192,1192,,
fixed,a.hemisphereleft:regionoccipital,0.017688761611803733,0.011456967503453215,2718,1.543930503990014,0.12272158378013447,1192,1192,,
fixed,a.hemisphereleft:regionparietal,-0.05583323730124624,0.01145696750345325,2718,-4.873299787611121,1.16054452796653e-6,1192,1192,,
fixed,b.(Intercept),-0.08458564526011439,0.021446345202282814,296,-3.944058741118782,1.0008211835664803e-4,1192,1192,,
fixed,b.Spell_grouplow,-0.04335794571373463,0.06594421472052314,296,-0.6574943063237476,0.5113740769026127,1192,1192,,
fixed,xs.(Intercept),15.044117709022988,4.365714500294913,296,3.445969201148341,6.513730538180645e-4,1192,1192,,
fixed,xs.Spell_grouplow,-5.209644384056364,6.181746185619716,296,-0.8427464065372495,0.40005073141391223,1192,1192,,
random,intercepts,0.3697213,NA,NA,NA,NA,1192,1192,,
random,residuals,0.3144932,NA,NA,NA,NA,1192,1192,,
fixed,a.(Intercept),1.8620901495317403,0.06415868233019763,2718,29.02319813783502,1.4600111093907052e-161,1194,1194,,
fixed,a.SexM,0.08869499840595807,0.0475440583650144,296,1.8655327596355311,0.06309590102318088,1194,1194,,
fixed,a.hemisphereleft,-0.007442484194006952,0.00556846953293827,2718,-1.3365403455983058,0.18148459079497622,1194,1194,,
fixed,a.regioncentral,-0.5876313329882195,0.011136939065876698,2718,-52.76416881804688,0,1194,1194,,
fixed,a.regionfrontal,0.13118915660237215,0.01113693906587647,2718,11.77964212844938,2.82542954870563e-31,1194,1194,,
fixed,a.regionoccipital,0.22239109382128458,0.011136939065876624,2718,19.968780695109196,6.820361574758658e-83,1194,1194,,
fixed,a.regionparietal,-0.044006322625286004,0.011136939065876447,2718,-3.9513839812701557,7.967878082000489e-5,1194,1194,,
fixed,a.Spell_grouplow,-0.12474348860271907,0.14950645804178994,296,-0.8343685633155115,0.4047461860775685,1194,1194,,
fixed,a.hemisphereleft:regioncentral,0.007705586078841327,0.01113693906587662,2718,0.6918944274779327,0.4890627285041589,1194,1194,,
fixed,a.hemisphereleft:regionfrontal,0.005274681486609525,0.011136939065876757,2718,0.4736203956409341,0.6358086668721793,1194,1194,,
fixed,a.hemisphereleft:regionoccipital,-0.014618316740087388,0.011136939065876655,2718,-1.312597353152232,0.189429484620806,1194,1194,,
fixed,a.hemisphereleft:regionparietal,-0.06461689441088836,0.011136939065876733,2718,-5.802033577508985,7.309412975841789e-9,1194,1194,,
fixed,b.(Intercept),-0.08720352631746826,0.02197026592552837,296,-3.9691611659621313,9.058250659907422e-5,1194,1194,,
fixed,b.Spell_grouplow,0.024812655963191745,0.054441155888388444,296,0.45577019000222857,0.6488894195041686,1194,1194,,
fixed,xs.(Intercept),15.0298391199496,4.010837004600173,296,3.747307383150035,2.1487340892776491e-4,1194,1194,,
fixed,xs.Spell_grouplow,1469.6010233669817,263677.75698780315,296,0.005573473622331218,0.9955567888378163,1194,1194,,
random,intercepts,0.3698386,NA,NA,NA,NA,1194,1194,,
random,residuals,0.3057085,NA,NA,NA,NA,1194,1194,,
fixed,a.(Intercept),2.1200363084185767,0.0717754246756043,2718,29.537077878678918,1.5522882584017013e-166,1196,1196,,
fixed,a.SexM,-0.04714728196333521,0.04970931224253907,296,-0.948459752033918,0.3436691480292672,1196,1196,,
fixed,a.hemisphereleft,0.001668436566688234,0.00559448487880108,2718,0.29822880977127364,0.7655513301944028,1196,1196,,
fixed,a.regioncentral,-0.5980853319914589,0.011188969757602236,2718,-53.45311900455318,0,1196,1196,,
fixed,a.regionfrontal,0.16249577341044083,0.011188969757602168,2718,14.522853929427743,4.4146474076178084e-46,1196,1196,,
fixed,a.regionoccipital,0.24131603887392555,0.01118896975760217,2718,21.567315320516187,2.3112630088919093e-95,1196,1196,,
fixed,a.regionparietal,-0.04883532031448496,0.01118896975760205,2718,-4.36459489769423,1.321129891372336e-5,1196,1196,,
fixed,a.Spell_grouplow,-0.16143972488314223,0.19275905955425512,296,-0.837520816175711,0.40297559695255236,1196,1196,,
fixed,a.hemisphereleft:regioncentral,-0.015836084582967123,0.011188969757601957,2718,-1.4153300014246482,0.15708632664361702,1196,1196,,
fixed,a.hemisphereleft:regionfrontal,0.009462098451898002,0.011188969757602151,2718,0.8456630643289695,0.3978151728363568,1196,1196,,
fixed,a.hemisphereleft:regionoccipital,0.014398690633599946,0.01118896975760213,2718,1.2868647378206588,0.19825102309176273,1196,1196,,
fixed,a.hemisphereleft:regionparietal,-0.0810867426876191,0.011188969757602196,2718,-7.247024922247716,5.525106261711059e-13,1196,1196,,
fixed,b.(Intercept),-0.17149825940872124,0.035558988180669854,296,-4.822922928441171,2.267033636940085e-6,1196,1196,,
fixed,b.Spell_grouplow,0.04163930686567456,0.07205255577254943,296,0.5779018720323907,0.5637697334612974,1196,1196,,
fixed,xs.(Intercept),9.272353223906418,1.7549053545587543,296,5.283677093935255,2.4595741217718447e-7,1196,1196,,
fixed,xs.Spell_grouplow,3.1274205215837214,4.672273952251965,296,0.6693572666209678,0.5037893591538812,1196,1196,,
random,intercepts,0.3807303,NA,NA,NA,NA,1196,1196,,
random,residuals,0.3071367,NA,NA,NA,NA,1196,1196,,
fixed,a.(Intercept),1.815681530238031,0.0685443847748194,2718,26.489135998563125,9.72337852630944e-138,1197,1197,,
fixed,a.SexM,-0.05559103085597411,0.05561428534086508,296,-0.9995818613014904,0.3183293412566464,1197,1197,,
fixed,a.hemisphereleft,-0.0053743232223244786,0.005788868181696554,2718,-0.9283892902099934,0.3532881085352054,1197,1197,,
fixed,a.regioncentral,-0.5887227574932203,0.011577736363392982,2718,-50.84955633941286,0,1197,1197,,
fixed,a.regionfrontal,0.14292092683145075,0.011577736363393015,2718,12.34446202137961,4.203949083548682e-34,1197,1197,,
fixed,a.regionoccipital,0.2155053904311184,0.011577736363393135,2718,18.613775928817173,6.989019903671463e-73,1197,1197,,
fixed,a.regionparietal,-0.03960565686423031,0.011577736363393076,2718,-3.420846322728247,6.334816379875599e-4,1197,1197,,
fixed,a.Spell_grouplow,0.25869512757287527,0.1533489970966905,296,1.686969803980924,0.09266266994736948,1197,1197,,
fixed,a.hemisphereleft:regioncentral,-0.001132952301173948,0.01157773636339308,2718,-0.09785611501365318,0.922053763178412,1197,1197,,
fixed,a.hemisphereleft:regionfrontal,0.00805618457496259,0.011577736363393099,2718,0.6958341701781121,0.4865921788059776,1197,1197,,
fixed,a.hemisphereleft:regionoccipital,8.833387223904449e-4,0.011577736363393033,2718,0.07629632379464278,0.9391889657809737,1197,1197,,
fixed,a.hemisphereleft:regionparietal,-0.07558213080322165,0.011577736363392996,2718,-6.5282304269944005,7.912335801080962e-11,1197,1197,,
fixed,b.(Intercept),-0.0647558517603737,0.023947086097796354,296,-2.7041223928423017,0.007244794601325464,1197,1197,,
fixed,b.Spell_grouplow,-0.10178917350040356,0.05963338233247948,296,-1.7069159842869388,0.08888637696010843,1197,1197,,
fixed,xs.(Intercept),20.794924675401898,13.659381823020125,296,1.5223913457310534,0.12897862397837562,1197,1197,,
fixed,xs.Spell_grouplow,-7.319478104786858,14.224304507013192,296,-0.5145754649148604,0.6072337094373954,1197,1197,,
random,intercepts,0.4263045,NA,NA,NA,NA,1197,1197,,
random,residuals,0.3178083,NA,NA,NA,NA,1197,1197,,
fixed,a.(Intercept),1.945013939850825,0.0686114816700507,2718,28.348228204782156,4.233502613837579e-155,1198,1198,,
fixed,a.SexM,-0.06208994821033598,0.052010181084606706,296,-1.1938037306452014,0.23351061752100385,1198,1198,,
fixed,a.hemisphereleft,-0.008687976103910098,0.00574124765646824,2718,-1.5132557631653456,0.13033096881528652,1198,1198,,
fixed,a.regioncentral,-0.6199640259928081,0.011482495312936785,2718,-53.99209919940694,0,1198,1198,,
fixed,a.regionfrontal,0.15448239718205525,0.011482495312936705,2718,13.453730480343268,5.4173845193349565e-40,1198,1198,,
